,id,publication,date,content
110,217528,Newsweek,2016-09-01,"Many claimed to have seen the ""Walker, Texas Ranger"" actor taking part in the insurrection on January 6 with some photographs of a man looking like him doing the rounds on social media."
111,217529,The Washington Times,2016-09-01,"Republicans in Florida, the state with the most residents to face charges for the Jan. 6 riot at the U.S. Capitol, plan to rally Saturday for the release of all defendants currently held on related counts.
Luis Miguel  , a self-described “pro-Trump patriot” planning to primary Sen. Marco Rubio, said his “Free Our Patriots Rally in Tally” will happen in the afternoon near the Florida state Capitol in Tallahassee.
“The patriots who have been hunted down by the corrupt, communist FBI are suffering. Many of them are veterans who fought for this nation. Let’s do our part to ensure they’re liberated,” said Mr.  Miguel  .
Calling the accused rioters “peaceful protesters” currently being held as “political prisoners by the U.S. government,” Mr.  Miguel  said rallygoers will urge elected officials to “fight for their release.”
Jeremy Liggett, who is currently running to represent the state’s 7th Congressional District, said he will speak at the event; Christine Quinn, a twice-failed former House hopeful, said she will attend.
Six months after the U.S. Capitol was stormed by supporters of then-President Trump, the Department of Justice said Tuesday that over 535 people have been arrested on related charges nationwide.
Florida is home to more than 50 of the defendants, or roughly one in 10 of the several hundred charged in federal court, making it the U.S. state with the most residents to be arrested over the riot.
At least 55 of the hundreds of defendants, 11%, served or were serving in the U.S. military, including at least one in active duty, according to the George Washington University’s Program on Extremism.
The riot at the Capitol occurred as Congress met inside to certify the results of the 2020 election and effectively clear the path for President Biden to succeed Mr. Trump and be sworn in two weeks later.
In addition to briefly delaying the democratic process, the rioters caused extensive property damage and injuries to numerous police officers attempting to defend the building. One rioter was shot and killed by an officer defending the building.
Floridians charged over the riot face various counts ranging from conspiracy and assault on a federal officer, to civil disorder, violent entry and obstruction of an official proceeding, among others.
A number of Republicans have sought to downplay the riot in the six months since it occurred. Democratic leadership recently established a select committee to investigate the attack, despite GOP opposition.
Mr.  Miguel  styles himself as a “dark horse” candidate not unlike Mr. Trump. “He will take up the Trump banner and make America First his hill to die on,” the Senate hopeful declares on his website.
“The GOP establishment has turned a blind eye to the political prisoners, but insurgent patriot candidates haven’t,” Mr.  Miguel  said on Twitter earlier this week.
It was not clear what size crowd the weekend rally might attract. Mr.  Miguel  had attempted to promote it on Facebook, but two different “event” pages  he  created were later removed from the social network.
Facebook did not immediately respond to a message inquiring about the scrubbed event pages.

SIGN UP FOR DAILY NEWSLETTERS
Copyright © 2021 The Washington Times, LLC.  Click here for reprint permission  ."
112,217530,Mail Online,2016-09-01,"Former President  Donald Trump  called the January 6  Capitol  attack an 'unfortunate event' during a press conference Wednesday at his Bedminster resort.
He went on to complain about the 'unfair' treatment his supporters have received while 'nothing happens' to Antifa or the Capitol Police officer who killed Ashli Babbitt, the 35-year-old Trump supporter who was shot trying to enter the Speaker's Lobby during the insurrection attempt.
'He would be the most well known person in this country, in the world. The person that shot Ashli Babbitt, boom, right through the head, just boom,' Trump said. 'There was no reason for that.'
Former President Donald Trump said Wednesday at a press conference in Bedminster, New Jersey that the January 6 Capitol attack was an 'unfortunate event'
Trump also claimed that a Senate report on the January 6 attack (pictured), which was carried out by his supporters, didn't name him and let him off the hook for blame
Trump complained that the officer who killed Ashli Babbitt (pictured) hasn't been publicly named. Babbitt was shot on January 6 as she tried to get into the Speaker's Lobby
Trump hosted reporters and supporters to an outdoor press event Wednesday to announce that he was headlining a class action lawsuit against Facebook, Twitter and other 'Big Tech' companies, blasting them for stifling conservative viewpoints.
Trump got banished from Twitter and Facebook for his actions on January 6.
The then-president didn't condemn his supporters' actions as they broke into the U.S. Capitol Buildling as Congress was trying to certify the election of now-President Joe Biden.
During a brief Q&A session, Trump was asked what he had done to halt the insurrection - and why he wasn't able to stop it.
Trump answered by pointing to a report, likely the bipartisan Senate report, '  Examining the Capitol Attack  ,' which he claimed let him off the hook for any blame.
'I was surprised, frankly, because I would have assumed that they would have come up with a typically biased, at least on the Democrat side, statement. But the report came out a few weeks ago my name wasn't even mentioned,' Trump said.
Trump's named in the report 44 times, but the Senate Homeland Security Committee and the Senate Committee on Rules and Administration didn't delve into the root causes of the attack.
Those areas will likely be explored by the select committee assembled by House Speaker Nancy Pelosi in the wake Senate Republicans filibustering a bill that would have created a bipartisan 9/11-style commission to investigate the 1/6 attack.
'It was an unfortunate event,' Trump said of January 6 at his press conference Wednesday.
'I say though, however, our people are being treated unbelievably unfairly,' Trump continued. 'When you look at people in prison, and nothing happens to Antifa and they burned down cities and killed people.'
-

'There were no guns in the Capitol,' the ex-president added. 'Except for the gun that shot Ashli Babbitt. And nobody knows who that man [was].'
The police lieutenant who shot Babbitt hasn't been publicly named.
'If that were the opposite way that man would be all over, he would be the most well known, and I believe I can say a thing because I believe I know exactly who it is,' Trump continued.
The Department of Justice said after a three-month-long investigation into the shooting that it would not bring criminal charges against the officer for fatally shooting Babbitt.
Trump suggested this wasn't enough.
'And why isn't that person being opened up and why isn't that being studied? They've already written it off, they said that case is closed,' he said.
'If that were the opposite, that case would be going on for years and years and it would not be pretty,' he continued. 'So I just thought this was a very important time,' he added, seguing back to why he was suing Facebook and Twitter."
113,217531,CNN,2016-09-01,"(CNN)The Justice Department unveiled a major indictment Thursday against five Floridians accused of attacking at least seven police officers during the US Capitol insurrection.
Prosecutors say the defendants, all from the Tampa Bay area, repeatedly attacked members of Washington, DC's police force. They allegedly used stolen riot shields and flagpoles to assault officers in the head and neck, and later resorted to punching, kicking, and elbowing the officers.
The indictment includes 19 criminal counts, which is among the most for a Capitol riot case.
Four of the defendants were arrested last week, and they pleaded not guilty Thursday in DC federal court. Three were released and a fourth is in jail while a judge considers a request from prosecutors to keep him detained before trial. The fifth defendant hasn't been located and ""remains at large,"" the Justice Department said in a press release.
Prosecutors say Jonathan Pollock charged at police with a flagpole, dragged two officers down a set of stairs, kneed a police officer, punched two officers in the face, grabbed at one officer's neck and pinned them to the ground, and rammed a stolen police shield into an officer's throat.
He wore tactical gear and a military outfit and was at the Capitol with his sister, Olivia Pollock. Prosecutors say she elbowed a police officer and repeatedly tried to rip away officers' batons.
The charging documents say that Michael Perkins threw a flagpole at the police line, and later ""thrust[ed] the flagpole into the chest of a police officer."" After that happened, Perkins allegedly raised the flagpole over his head and swung it at an officer, either hitting their head or back.
Prosecutors say Joseph Hutchinson helped breach a fence and kicked officers that were trying to prevent rioters from further breaching the Capitol. Hutchinson was also wearing tactical gear.
This was ""a coordinated group of individuals who stuck with each other and facilitated each other's assaults,"" federal prosecutor Benet Kearney said Thursday at a court hearing.
A fifth man, Joshua Doolin, was charged with the group but isn't accused of assaulting anyone. Prosecutors said he was spotted near the Capitol carrying ""zip tie handcuffs tucked in his belt"" and that he had a canister of chemical irritants that ""appear to belong"" to police, for use in riot control situations. Prosecutors didn't say how Doolin obtained the canister or the handcuffs.
The case highlights the violence that police faced at the hands of the pro-Trump mob, which many officers have described as a harrowing life-or-death experience. Nonetheless, many of former President Donald Trump's allies have whitewashed the events of January 6, downplayed the violence, and claimed that the crowd basically resembled a routine tourist visit at the Capitol.
Nearly 530 people have been charged with crimes stemming from the Capitol attack. All five defendants in this case hail from Florida, which has the most defendants of any state in the country, with 62 in total. The states with the next-most defendants are Pennsylvania and Texas.
Doolin, Hutchinson and Olivia Pollock pleaded not guilty at a court hearing Thursday. All three are out of jail -- Hutchinson is on home detention, the other two are getting GPS monitoring. Perkins is still in jail, and prosecutors say he is too dangerous to release. A judge will decide next week whether to keep him detained. He pleaded not guilty.
Authorities still haven't located Jonathan Pollack.
This story has been updated with additional developments Thursday.
CNN's Hannah Rabinowitz contributed to this report."
114,217532,@YahooNews,2016-09-01,"A new video from inside the  US Capitol  during 6 January insurrection appears to show police officers confronted with strobe lights by members of a “  MAGA  ” mob.
In a clip tweeted out by NBC Washington’s  Scott MacFarlane  on Monday, strobe lights could be seen flashing in the face of  Capitol police  officers confronted by a small crowd of rioters.
Strobe lights are a form of non-lethal weapon thought to be maintained by the US military and law enforcement agencies, and are designed to disorientate targets through the flashing of a bright light and different frequencies.
Members appeared to be armed with the flashing lights when they stormed the Capitol building in support of Donald Trump, and false allegations of electoral fraud on 6 January as Congress was certifying the victory of Joe Biden, according to the video released on Monday.
Mr MacFarlane wrote in a caption to the 36-second clip: “Newly released court exhibit video in Jan 6 case shows the claustrophobic conditions and the disorienting strobe light on the frontlines for police amid the mob“.
“This was hell,” he added.
More than 50 former and active members of the military, law enforcement and US government workers were among the 500 so far arrested for storming the Capitol.
It includes the arrest of a rioter who was seen in the chamber of the US Senate with black tactical gear and plastic restraints. Officers afterwards  found 15 firearms  stashed away by the accused.
Strobe lights, according to a tests carried out in 2008 and reported by  Wired  ,  were created for US law enforcement agencies and were found to disorientate and delay targets, amid other unconfirmed symptoms.
Read More
Capitol rioter caught on camera dragging police officer tries to argue he was actually helping him
Marjorie Taylor Greene tries to avoid admitting Trump supporters carried out Capitol riot
Crowd boos reporter who asks Trump if he will apologise for Capitol riot
Capitol police official who helped plan security for 6 January leaves the force
YouTuber who joined Capitol riot accompanied Republican members of Congress on border trip"
115,217533,The Sun,2016-09-01,"NANCY Pelosi trolled Trump on Thursday by calling him a “twice-impeached Florida retiree” and “de-facto leader of the GOP.”
She also claimed that  Trump  and other Republicans “stand with traitors” and “not with our law enforcement.”
The Speaker  was reacting to  Trump’s announcement on Wednesday  that he will file a class-action lawsuit against Facebook, Twitter, and Google - and their CEOs.
Trump received a permanent suspension from his favored social media platform Twitter earlier this year after the Capitol was stormed by his supporters.
He also has a two-year suspension from Facebook and was hit with bans from Snapchat and YouTube, among others, this year.
The former president announced he was suing the companies this week as he claimed conservatives are being “censored.”
The ex-president was questioned at the briefing about the reasons why he personally received a ban from the platforms after the violence of the Capitol riot on January 6.
He claimed that many involved in the riot were unfairly treated as he spoke about the cop who killed rioter  Ashli Babbitt  not facing any charges.
""The report came out two weeks ago, my name wasn't even mentioned,"" Trump said about a recent briefing to Congress of the events of January 6.
""It was an unfortunate event,"" he added.
""However, people are being treated unbelievably unfairly when you see people are in prison and nothing happens to Antifa and they burned down cities and killed people.
""There were no guns in the Capitol apart from the gun that shot Ashli Babbitt,"" he continued, as he called for the cop involved to be named.
""And nobody knows who that man was.
""If that was the other way around that man would be all over.""
Pelosi hit out at Trump’s comments alleging it shows he does not support law enforcement as he claims to do.
“Twice-impeached Florida retiree – and de facto leader of the Republican Party – Donald Trump joined House Republicans today in disrespecting the Capitol Police and other law enforcement officers, who valiantly defended the U.S. Capitol on January 6th, decrying how rioters “are being treated unbelievably unfairly” now that they are facing legal consequences for their actions,” she  said in a statement.
“Like Donald, House Republicans have shown time and time again that they stand with traitors – not with our law enforcement.”
Trump was impeached but cleared for the second time on charges that he incited the riot on January 6 through his comments at a rally earlier that day.
He has denied that he was responsible for his supporters storming Capitol buildings.
Some Republicans have also now denied that the events of January 6 were violent as they voted against honoring the police officers who protected the building.
Pelosi had originally been pushing for a bipartisan independent commission to investigate the riot but it was shot down by the Senate GOP.
She has now  launched a Democrat-led commission  to carry out a probe.
Republicans have branded  Pelosi’s latest scheme  a “turbo-charged partisan exercise” instead of an “honest fact-finding body.”
House Minority Leader Kevin McCarthy had even threatened to strip Republicans of committee assignments if they accept the appointment to join the committee, an aide said.
Trump continued to rage against social media platforms on Thursday in an op-ed with the  Wall Street Journal  .

“One of the gravest threats to our democracy today is a powerful group of Big Tech corporations that have teamed up with the government to censor the free speech of the American people,” he wrote.
“ This is not only wrong—it is unconstitutional.
“To restore free speech for myself and for every American, I am suing Big Tech to stop it.”"
116,217534,RT International,2016-09-01,"The Capitol Hill press corps found little sympathy on social media after Vice News posted an article saying that some journalists remain so traumatized by the January 6 riot that they’re undergoing therapy and struggling to sleep. In fact, Tuesday’s Vice article said, some of the reporters who  “survived”  the riot still won’t even go back into the Capitol to do their jobs, despite the fact they continue to cover Congress.  “One longtime Capitol Hill reporter opted for early retirement shortly after living through the riot,”  the media outlet said.
Read more Bloomberg News reporter Erik Wasson told Vice that he’s suffering from symptoms of post-traumatic stress disorder, and he fears that such an incident will happen again.  “It feels like one of those horror movies, like the end of ‘Jaws,’”  he said.  “Everything feels copacetic on the beach, but you wonder if there’s anything out there.”
The story’s underlying theme, of course, was the evil of Republicans. As shaken as he was by the scary sounds and scenes of the riot, one reporter was even more stunned by the fact that many House Republicans dared to vote against certifying President Joe Biden’s election victories in two states – even after the Capitol breach, as if the day’s events should have nullified their concerns over alleged fraud. Another said he won’t interview Senator Josh Hawley (R-Missouri) again because in light of the lawmaker’s challenging of Biden’s win,  “I don't give a f**k about what your thoughts are on tech s**t anymore.”  Still others are disgusted when they hear Republicans  “push lies”  that  “antifa”  (lowercase) or the FBI stirred the  “insurrection.”
Russiagate conspiracy theorist Brian Stelter, chief media critic at CNN, was so touched by Vice’s dramatic and harrowing tale that he wished he had thought to write it first. But other observers weren’t nearly as moved.
I wish I'd thought to write this story by  @cam_joseph  . Don't miss it:  https://t.co/WoNlMDCiBZ
— Brian Stelter (@brianstelter)  July 6, 2021 Independent journalist Glenn Greenwald was among many commenters on Twitter who questioned what would happen to the delicate Capitol press corps if they had to report from war zones or  “stand down authoritarian governments trying to imprison them.”  He added,  “Also wonder if they ever take a few seconds to compare their ‘trauma’ to Julian Assange’s.”
Wonder what would happen to them if they had to report from war zones or stand down authoritarian governments trying to imprison them?Also wonder if they ever take a few seconds to compare their ""trauma"" to Julian Assange's?
— Glenn Greenwald (@ggreenwald)  July 6, 2021 Washington Times reporter Mike Glenn said,  “I've had to listen to those ‘war stories’ from journos and I was like, ‘Dial it down, Audie Murphy. It wasn’t the Battle of the Bulge.’”
I've had to listen to those ""war stories"" from journos and I was like, ""Dial it down, Audie Murphy. It wasn't the Battle of the Bulge.""
— Mike Glenn (@mrglenn)  July 6, 2021 Vice noted that Bloomberg’s Wasson had a gun pointed at him by a Cambodian soldier when he worked overseas,  “but this [the riot] was different.”
After the scary Capitol breach, Wasson researched riot-survival techniques, including how to use a metal pen as a weapon. He said he was more scared going back to the Capitol for Biden’s January 20 inauguration – despite the presence of 26,000 National Guard troops – than during the riot itself.
Media outlets have portrayed the riot as having killed five people, and initial reports by CNN and others falsely said that supporters of former President Donald Trump had bludgeoned a police officer to death. The officer, Brian Sicknick, died of natural causes, a long-delayed autopsy showed, and three of the people who died during the riot were Trump supporters who succumbed to medical conditions, including heart attack. The only person who was killed was Trump supporter Ashli Babbitt, who was shot by an unidentified police officer.
Also on rt.com  Husband of US Capitol rioter Ashli Babbitt sues police for records revealing identity of officer who killed her Four people have been charged with offenses  targeting media  members during the riot, including taking and destroying camera equipment. Some election-fraud protesters reportedly yelled and spat at reporters. Other alleged offenses included the tackling of a cameraman and taunting and pushing of a New York Times photographer.
Social media users argued that like the riot itself, the suffering of reporters is being overblown.  “The reporters who survived are struggling?”  one commenter tweeted.  “I wonder what correspondents from World War II would think.”
The reporters who survived are struggling? You mean, like, the 100% that pulled through? I wonder what correspondents from WWII would think.  pic.twitter.com/zMAGDizIbO
— Woke Rasputin (@MrJames55905855)  July 6, 2021 Journalist Michael Tracey said that by being declared a  “survivor,”  any reporter who was at the Capitol on January 6 has new privilege, as it  “helpfully means that your arguments can never be challenged, lest that compound the ‘trauma’ you claim you suffered.”
If you're a journalist and were present at the Capitol on January 6 you're officially entitled to call yourself a ""survivor"" -- which helpfully means that your arguments can never be challenged, lest that compound the ""trauma"" you claim you suffered  https://t.co/zksn9RgpbD
— Michael Tracey (@mtracey)  July 6, 2021 Like this story? Share it with a friend!"
117,217535,The Independent,2016-09-01,"US House Speaker  Nancy Pelosi  ’s office has given a scathing public assessment of former President  Donald Trump  in an official statement following his expression of sympathy for Capitol rioters.
In a statement  attributed to the  Democratic  speaker’s press office on Thursday, Ms Pelosi chastised Mr Trump as a “twice-impeached  Florida  retiree” in her official capacity as speaker.
“Twice-impeached Florida retiree – and de facto leader of the Republican Party – Donald Trump joined House Republicans today in disrespecting the Capitol Police and other law enforcement officers,” Ms Pelosi’s office in the statement.
The statement noted that such officers “valiantly defended the US Capitol on January 6th” and condemned Mr Trump for appearing to defend suspected rioters “now that they are facing legal consequences for their actions”.
Mr Trump on Wednesday  said he believed that many of those facing charges for their alleged involvement in the 6 January insurrection “are being treated unbelievably unfairly”.
“When you look at people in prison and nothing happens to Antifa and they burned down cities and killed people,” the former president said.
Mr Trump became the first president to have been impeached twice during his time in office, with the second trial alleging he incited his supporters to march on the US Capitol on 6 January.
Since Mr Trump left office he has mostly been residing in his Mar-A-Lago club in Florida, with  reports claiming  he and his wife are leading an “old-fashioned club life” in the months since.
This week Mr Trump has once again stirred up controversy on Capitol Hill after he announced he would be  suing three of the country’s biggest tech companies.
The former president’s vendetta against Facebook, Twitter and Google’s YouTube comes after they banned him for “inciting violence” following the riots. Mr Trump has remained prohibited from the platforms.
The former president also made reference to the shooting of rioter and US Air Force veteran Ashli Babbitt, who some conservatives have come to paint as a patriotic martyr.
“But the person that shot Ashli Babbitt, boom, right through the head, just boom, there was no reason for that,” Mr Trump said.
He added: “And why isn’t that person being opened up, and why isn’t that being studied? They’ve already written it off. They said that case is closed.”
The former president’s reference to Ms Babbitt being shot “right through the head” is inaccurate. The Department of Justice (DOJ) found Babbitt had been shot in the left shoulder.
Ms Babbitt was part of the mob of pro-Trump rioters that stormed the US Capitol in an attempt to overturn the 2020 election result following a Save America rally hosted by Mr Trump.
The DOJ  ruled  that Ms Babbitt had entered the Capitol with rioters and was forcing her way through a broken glass door near the Speaker’s Lobby, prompting an officer to fire a single round.
The US Attorney’s Office and DOJ closed the investigation into the matter in April, ruling they would not pursue criminal charges against the US Capitol Police officer who shot her.
The Federal Bureau of Investigation (FBI) has arrested 500 people in connection to the riots, with attendees charged on a variety of counts including vandalisation, obstruction of proceedings and assault of police officers.
Footage released by the FBI has shown the extent of the violent assaults on officers by some Trump supporters. Five people died as a result of the violence at the Capitol, including one Capitol police officer and Ms Babbitt."
118,217536,Business Insider,2016-09-01,"-  Adam Kinzinger told NYT Magazine that he suspects some Republicans knew what would happen on Jan. 6.
-  Kinzinger pointed to a tweet from Lauren Boebert on that day that said: ""Today is 1776.""
-  See more stories on Insider's business page  .

Republican Rep. Adam Kinzinger of Illinois in  a recent interview with New York Times Magazine  said he suspected some Republican lawmakers knew there would be an insurrection at the US Capitol on January 6.
""I won't name names, but yes, I do have that suspicion. I will say, if you just looked at Twitter — the whole reason I brought my gun and kept my staff home and told my wife to stay in the apartment was looking at Twitter. I saw the threats,"" Kinzinger said.
Kinzinger specifically called out GOP Rep. Lauren Boebert of Colorado over a tweet she sent ahead of the fatal riot at the Capitol. On the morning of January 6, Boebert tweeted:  ""Today is 1776.""
""I don't know what that meant other than this is the time for revolution,"" Kinzinger said of Boebert's tweet. ""Maybe it was a dumb tweet that she didn't mean. Fine. I'll give her that credit for now. But if you have members of Congress who were involved in nurturing an insurrection, heck yeah, we need to know.""
The Illinois lawmaker was one of just 10 Republicans who voted to impeach former President Donald Trump for provoking the January 6 insurrection.
After weeks of attempting to overturn the 2020 election and spreading false claims about the result, Trump delivered an  incendiary, lie-filled speech  outside of the White House shortly before the riot began. During the speech, Trump reiterated baseless claims that he won the election and President Joe Biden had ""stolen""it from him. The insurrection delayed, but did not ultimately prevent, the certification of Biden's Electoral College victory.
Months after leaving office, and Trump has still not acknowledged that he was fairly defeated by Biden in 2020.
Numerous Republican lawmakers in Washington have amplified Trump's ""big lie"" while  attempting to rewrite the history of the Capitol attack,  which left five people dead. Republicans have also moved to block Democratic efforts to further investigate the events of January 6, while  ostracizing GOP lawmakers  who don't echo Trump's false claims about the election.
Tuesday marked six months since the deadly riot."
119,217537,news.yahoo.com,2016-09-01,"Yahoo ist Teil von  Verizon Media  .
Durch Klicken auf ""  Alle akzeptieren  "" stimmen Sie zu, dass Verizon Media und  unsere Partner  Informationen durch die Nutzung von Cookies und ähnlichen Technologien auf Ihrem Gerät speichern und/oder darauf zugreifen und Ihre personenbezogenen Daten verarbeiten, um personalisierte Werbung und Inhalte anzuzeigen, für die Messungen von Werbung und Inhalten, für Informationen zu Zielgruppen und zur Produktentwicklung.

PERSONENBEZOGENE DATEN, DIE GGF. VERWENDET WERDEN
-  Daten über Ihr Gerät und Ihre Internetverbindung, darunter Ihre IP-Adresse
-  Such- und Browsingaktivität bei Ihrer Nutzung der Websites und Apps von Verizon Media
-  Genauer Standort

Sie können '  Einstellungen verwalten  ' auswählen, um weitere Informationen zu erhalten und Ihre Auswahl zu verwalten. Sie können Ihre Auswahl jederzeit ändern, indem Sie  Ihre Datenschutzeinstellungen  aufrufen. Weitere Informationen darüber, wie wir Ihre Daten nutzen, finden Sie in unserer  Datenschutzerklärung  und unserer  Cookie-Richtlinie  . Klicken Sie  hier  , um weitere Informationen zu unseren Partnern zu erhalten."
120,217538,news.yahoo.com,2016-09-01,"Yahoo ist Teil von  Verizon Media  .
Durch Klicken auf ""  Alle akzeptieren  "" stimmen Sie zu, dass Verizon Media und  unsere Partner  Informationen durch die Nutzung von Cookies und ähnlichen Technologien auf Ihrem Gerät speichern und/oder darauf zugreifen und Ihre personenbezogenen Daten verarbeiten, um personalisierte Werbung und Inhalte anzuzeigen, für die Messungen von Werbung und Inhalten, für Informationen zu Zielgruppen und zur Produktentwicklung.

PERSONENBEZOGENE DATEN, DIE GGF. VERWENDET WERDEN
-  Daten über Ihr Gerät und Ihre Internetverbindung, darunter Ihre IP-Adresse
-  Such- und Browsingaktivität bei Ihrer Nutzung der Websites und Apps von Verizon Media
-  Genauer Standort

Sie können '  Einstellungen verwalten  ' auswählen, um weitere Informationen zu erhalten und Ihre Auswahl zu verwalten. Sie können Ihre Auswahl jederzeit ändern, indem Sie  Ihre Datenschutzeinstellungen  aufrufen. Weitere Informationen darüber, wie wir Ihre Daten nutzen, finden Sie in unserer  Datenschutzerklärung  und unserer  Cookie-Richtlinie  . Klicken Sie  hier  , um weitere Informationen zu unseren Partnern zu erhalten."
121,217539,TheHill,2016-09-01,"U.S. Capitol Police (USCP) will begin to remove the remaining fencing around the Capitol on Friday, deconstructing a controversial barrier put in place following the Jan. 6 riot.
“Based on the current threat environment, recent enhancements to USCP response capabilities, and enhanced coordination with local, state and federal law enforcement, the Capitol Police Board is supporting USCP’s recommendation to remove the temporary fencing around Capitol Square,” the USCP wrote in an email to lawmakers obtained by The Hill on Wednesday.
Capitol Police noted that the fencing could be down in two or three days, weather permitting.
ADVERTISEMENT The announcement comes just a day after the six-month anniversary of the riot, when scores of former  President Trump  Donald Trump  Trump Jr. calls on Manchin, Tester to oppose Biden's ATF nominee  Photos of the Week: Trump, fireworks and Kermit the Frog  On The Money: Biden fires head of Social Security Administration | IRS scandals haunt Biden push for more funding  MORE  's supporters pressed into the Capitol complex, forcing lawmakers, staff and others to flee to more secure areas.
The timing also falls after the Fourth of July, another date some feared could spur interest from those who have called for an insurrection.
The removal of the fencing would mark one of the last physical security measures to be lifted following the attack, though lawmakers are still required to go through metal detectors before going to vote, and the building remains closed to the general public.
The notice to staff warned that the fencing would return if Capitol Police believe there is a threat.
“Please note that the Architect of the Capitol has the ability to and will reinstall the temporary fencing should conditions warrant,” it said.
Though multiple lawmakers have called for a number of reforms within the Capitol Police, including increased protection from the force when in their districts, many complained the fencing was an eyesore that kept the public away from an unusually accessible government building.
ADVERTISEMENT Capitol Police have slowly chipped away at the extra security measures put in place after the attack, in March removing a second fence that stretched even farther around the perimeter.
National Guard presence, which once swelled to 25,000 troops ahead of  President Biden  Joe Biden  Cawthorn: Biden door-to-door vaccine strategy could be used to 'take' guns, Bibles  Trump Jr. calls on Manchin, Tester to oppose Biden's ATF nominee  On The Money: Biden fires head of Social Security Administration | IRS scandals haunt Biden push for more funding  MORE  's inauguration, slowly ratcheted down before the final troops were sent home at the end of May.
Updated 5:45 p.m."
